1, none, deep_aether:aerglow_forest, CREATURE, aether:phyg, 10, 3, 4
296, jungle, minecraft:bamboo_jungle, MONSTER, minecraft:witch, 5, 1, 1
297, jungle, minecraft:bamboo_jungle, MONSTER, minecraft:ocelot, 10, 1, 1
298, jungle, minecraft:bamboo_jungle, MONSTER, eidolon:zombie_brute, 50, 1, 3
299, jungle, minecraft:bamboo_jungle, MONSTER, creeperoverhaul:cave_creeper, 50, 2, 2
300, jungle, minecraft:bamboo_jungle, MONSTER, creeperoverhaul:bamboo_creeper, 50, 2, 2
301, jungle, minecraft:bamboo_jungle, MONSTER, eidolon:wraith, 50, 1, 3
302, jungle, minecraft:bamboo_jungle, MONSTER, creeperoverhaul:jungle_creeper, 50, 2, 2
303, jungle, minecraft:bamboo_jungle, MONSTER, earthmobsmod:zombified_rabbit, 12, 3, 4
304, jungle, minecraft:bamboo_jungle, CREATURE, minecraft:sheep, 12, 4, 4
305, jungle, minecraft:bamboo_jungle, CREATURE, minecraft:pig, 10, 4, 4
306, jungle, minecraft:bamboo_jungle, CREATURE, minecraft:chicken, 10, 4, 4
307, jungle, minecraft:bamboo_jungle, CREATURE, minecraft:cow, 10, 4, 4
308, jungle, minecraft:bamboo_jungle, CREATURE, minecraft:chicken, 10, 4, 4
309, jungle, minecraft:bamboo_jungle, CREATURE, minecraft:parrot, 40, 1, 2
310, jungle, minecraft:bamboo_jungle, CREATURE, minecraft:panda, 50, 1, 2
311, jungle, minecraft:bamboo_jungle, CREATURE, eidolon:slimy_slug, 10, 2, 3
312, jungle, minecraft:bamboo_jungle, CREATURE, unusualprehistory:kentrosaurus, 10, 3, 4
313, jungle, minecraft:bamboo_jungle, CREATURE, forbidden_arcanus:lost_soul, 35, 1, 3
314, jungle, minecraft:bamboo_jungle, CREATURE, mythicmounts:courierbird, 20, 2, 4
315, jungle, minecraft:bamboo_jungle, CREATURE, unusualprehistory:gigantopithicus, 10, 1, 2
316, jungle, minecraft:bamboo_jungle, CREATURE, unusualprehistory:majunga, 10, 1, 1
317, jungle, minecraft:bamboo_jungle, CREATURE, mythicmounts:firebird, 10, 1, 1
318, jungle, minecraft:bamboo_jungle, CREATURE, species:limpet, 10, 1, 1
319, jungle, minecraft:bamboo_jungle, CREATURE, minecraft:pig, 30, 1, 1
320, jungle, minecraft:bamboo_jungle, CREATURE, quark:stoneling, 10, 1, 1
321, jungle, minecraft:bamboo_jungle, CREATURE, capybaramod:capybara, 30, 1, 3
322, jungle, minecraft:bamboo_jungle, CREATURE, mythicmounts:courierbird, 20, 2, 4
323, jungle, minecraft:bamboo_jungle, AMBIENT, minecraft:bat, 10, 8, 8
324, jungle, minecraft:bamboo_jungle, AMBIENT, mythicmounts:geckotoalizard, 10, 1, 1
325, jungle, minecraft:bamboo_jungle, AMBIENT, mythicmounts:dragon, 10, 1, 1
326, jungle, minecraft:bamboo_jungle, UNDERGROUND_WATER_CREATURE, minecraft:glow_squid, 40, 4, 6
327, jungle, minecraft:bamboo_jungle, UNDERGROUND_WATER_CREATURE, species:deepfish, 50, 4, 6
328, jungle, minecraft:bamboo_jungle, rascals, friendsandfoes:rascal, 10, 1, 1
329, savanna, regions_unexplored:baobab_savanna, MONSTER, minecraft:spider, 50, 4, 4
330, savanna, regions_unexplored:baobab_savanna, MONSTER, minecraft:zombie, 19, 4, 4
331, savanna, regions_unexplored:baobab_savanna, MONSTER, minecraft:zombie_villager, 10, 1, 1
332, savanna, regions_unexplored:baobab_savanna, MONSTER, minecraft:skeleton, 50, 4, 4
333, savanna, regions_unexplored:baobab_savanna, MONSTER, minecraft:slime, 50, 4, 4
334, savanna, regions_unexplored:baobab_savanna, MONSTER, minecraft:witch, 5, 1, 1
335, savanna, regions_unexplored:baobab_savanna, MONSTER, minecraft:husk, 50, 4, 4
336, savanna, regions_unexplored:baobab_savanna, MONSTER, eidolon:zombie_brute, 50, 1, 3
337, savanna, regions_unexplored:baobab_savanna, MONSTER, creeperoverhaul:cave_creeper, 50, 2, 2
338, savanna, regions_unexplored:baobab_savanna, MONSTER, eidolon:wraith, 50, 1, 3
339, savanna, regions_unexplored:baobab_savanna, MONSTER, earthmobsmod:zombified_rabbit, 12, 3, 4
340, savanna, regions_unexplored:baobab_savanna, MONSTER, endermanoverhaul:savanna_enderman, 10, 1, 4
341, savanna, regions_unexplored:baobab_savanna, MONSTER, creeperoverhaul:savannah_creeper, 50, 2, 2
342, savanna, regions_unexplored:baobab_savanna, CREATURE, minecraft:rabbit, 10, 2, 3
343, savanna, regions_unexplored:baobab_savanna, CREATURE, forbidden_arcanus:lost_soul, 35, 1, 3
344, savanna, regions_unexplored:baobab_savanna, CREATURE, unusualprehistory:anuro, 10, 2, 4
345, savanna, regions_unexplored:baobab_savanna, CREATURE, species:roombug, 10, 1, 3
346, savanna, regions_unexplored:baobab_savanna, CREATURE, minecraft:sheep, 10, 2, 3
347, savanna, regions_unexplored:baobab_savanna, CREATURE, unusualprehistory:majunga, 10, 1, 1
348, savanna, regions_unexplored:baobab_savanna, CREATURE, minecraft:cow, 10, 2, 3
349, savanna, regions_unexplored:baobab_savanna, CREATURE, mythicmounts:firebird, 10, 1, 1
350, savanna, regions_unexplored:baobab_savanna, CREATURE, minecraft:pig, 30, 1, 1
351, savanna, regions_unexplored:baobab_savanna, CREATURE, unusualprehistory:brachi, 10, 3, 4
352, savanna, regions_unexplored:baobab_savanna, CREATURE, quark:stoneling, 10, 1, 1
353, savanna, regions_unexplored:baobab_savanna, AMBIENT, minecraft:bat, 10, 8, 8
354, savanna, regions_unexplored:baobab_savanna, UNDERGROUND_WATER_CREATURE, minecraft:glow_squid, 40, 4, 6
355, savanna, regions_unexplored:baobab_savanna, UNDERGROUND_WATER_CREATURE, species:deepfish, 50, 4, 6
356, savanna, regions_unexplored:baobab_savanna, rascals, friendsandfoes:rascal, 10, 1, 1
357, none, regions_unexplored:barley_fields, MONSTER, minecraft:spider, 50, 4, 4
358, none, regions_unexplored:barley_fields, MONSTER, minecraft:zombie, 50, 4, 4
359, none, regions_unexplored:barley_fields, MONSTER, minecraft:zombie_villager, 10, 1, 1
360, none, regions_unexplored:barley_fields, MONSTER, minecraft:skeleton, 50, 4, 4
361, none, regions_unexplored:barley_fields, MONSTER, minecraft:creeper, 50, 4, 4
362, none, regions_unexplored:barley_fields, MONSTER, minecraft:slime, 50, 4, 4
363, none, regions_unexplored:barley_fields, MONSTER, minecraft:enderman, 5, 1, 4
364, none, regions_unexplored:barley_fields, MONSTER, minecraft:witch, 5, 1, 1
365, none, regions_unexplored:barley_fields, MONSTER, eidolon:zombie_brute, 50, 1, 3
366, none, regions_unexplored:barley_fields, MONSTER, eidolon:wraith, 50, 1, 3
367, none, regions_unexplored:barley_fields, MONSTER, earthmobsmod:zombified_rabbit, 12, 3, 4
368, none, regions_unexplored:barley_fields, CREATURE, minecraft:sheep, 12, 4, 4
369, none, regions_unexplored:barley_fields, CREATURE, minecraft:pig, 10, 4, 4
370, none, regions_unexplored:barley_fields, CREATURE, minecraft:chicken, 10, 4, 4
371, none, regions_unexplored:barley_fields, CREATURE, minecraft:cow, 10, 4, 4
372, none, regions_unexplored:barley_fields, CREATURE, minecraft:horse, 10, 2, 6
373, none, regions_unexplored:barley_fields, CREATURE, minecraft:donkey, 10, 1, 3
374, none, regions_unexplored:barley_fields, CREATURE, forbidden_arcanus:lost_soul, 35, 1, 3
375, none, regions_unexplored:barley_fields, CREATURE, mythicmounts:firebird, 10, 1, 1
376, none, regions_unexplored:barley_fields, CREATURE, earthmobsmod:fancy_chicken, 10, 3, 6
377, none, regions_unexplored:barley_fields, CREATURE, earthmobsmod:duck, 10, 3, 6
378, none, regions_unexplored:barley_fields, CREATURE, earthmobsmod:albino_cow, 10, 3, 6
379, none, regions_unexplored:barley_fields, CREATURE, earthmobsmod:cream_cow, 10, 3, 6
380, none, regions_unexplored:barley_fields, CREATURE, earthmobsmod:teacup_pig, 10, 3, 6
381, none, regions_unexplored:barley_fields, CREATURE, minecraft:pig, 30, 1, 1
382, none, regions_unexplored:barley_fields, CREATURE, unusualprehistory:mammoth, 10, 3, 4
383, none, regions_unexplored:barley_fields, AMBIENT, minecraft:bat, 10, 8, 8
384, none, regions_unexplored:barley_fields, UNDERGROUND_WATER_CREATURE, minecraft:glow_squid, 40, 4, 6
385, none, regions_unexplored:barley_fields, UNDERGROUND_WATER_CREATURE, species:deepfish, 50, 4, 6
386, none, regions_unexplored:barley_fields, rascals, friendsandfoes:rascal, 10, 1, 1
387, nether, minecraft:basalt_deltas, MONSTER, minecraft:ghast, 40, 1, 1
388, nether, minecraft:basalt_deltas, MONSTER, minecraft:magma_cube, 50, 2, 5
389, nether, minecraft:basalt_deltas, MONSTER, minecraft:zombified_piglin, 10, 1, 4
390, nether, minecraft:basalt_deltas, CREATURE, minecraft:strider, 50, 1, 2
391, nether, minecraft:basalt_deltas, CREATURE, earthmobsmod:magma_cow, 50, 3, 4
392, nether, minecraft:basalt_deltas, CREATURE, quark:foxhound, 10, 1, 1
393, nether, minecraft:basalt_deltas, AMBIENT, mythicmounts:nightmare, 50, 2, 3
394, nether, minecraft:basalt_deltas, WATER_AMBIENT, netherdepthsupgrade:magmacubefish, 10, 2, 4
395, nether, minecraft:basalt_deltas, WATER_AMBIENT, netherdepthsupgrade:obsidianfish, 15, 1, 5
396, nether, minecraft:basalt_deltas, WATER_AMBIENT, netherdepthsupgrade:bonefish, 10, 1, 5
397, nether, minecraft:basalt_deltas, WATER_AMBIENT, netherdepthsupgrade:searing_cod, 10, 3, 6
398, nether, minecraft:basalt_deltas, WATER_AMBIENT, netherdepthsupgrade:glowdine, 10, 4, 6
399, nether, minecraft:basalt_deltas, WATER_AMBIENT, netherdepthsupgrade:fortressgrouper, 10, 1, 2
400, swamp, regions_unexplored:bayou, MONSTER, minecraft:spider, 50, 4, 4
401, swamp, regions_unexplored:bayou, MONSTER, minecraft:zombie, 50, 4, 4
402, swamp, regions_unexplored:bayou, MONSTER, minecraft:zombie_villager, 10, 1, 1
403, swamp, regions_unexplored:bayou, MONSTER, minecraft:skeleton, 50, 4, 4
404, swamp, regions_unexplored:bayou, MONSTER, minecraft:slime, 50, 4, 4
405, swamp, regions_unexplored:bayou, MONSTER, minecraft:witch, 5, 1, 1
406, swamp, regions_unexplored:bayou, MONSTER, minecraft:slime, 10, 1, 1
407, swamp, regions_unexplored:bayou, MONSTER, eidolon:zombie_brute, 50, 1, 3
408, swamp, regions_unexplored:bayou, MONSTER, endermanoverhaul:swamp_enderman, 10, 1, 4
409, swamp, regions_unexplored:bayou, MONSTER, creeperoverhaul:cave_creeper, 50, 2, 2
410, swamp, regions_unexplored:bayou, MONSTER, eidolon:wraith, 50, 1, 3
411, swamp, regions_unexplored:bayou, MONSTER, earthmobsmod:zombified_rabbit, 12, 3, 4
412, swamp, regions_unexplored:bayou, MONSTER, creeperoverhaul:swamp_creeper, 50, 2, 2
413, swamp, regions_unexplored:bayou, CREATURE, minecraft:frog, 10, 2, 5
414, swamp, regions_unexplored:bayou, CREATURE, unusualprehistory:kentrosaurus, 10, 3, 4
415, swamp, regions_unexplored:bayou, CREATURE, forbidden_arcanus:lost_soul, 35, 1, 3
416, swamp, regions_unexplored:bayou, CREATURE, unusualprehistory:hwachavenator, 10, 1, 1
417, swamp, regions_unexplored:bayou, CREATURE, unusualprehistory:beelz, 10, 1, 2
418, swamp, regions_unexplored:bayou, CREATURE, mythicmounts:firebird, 10, 1, 1
419, swamp, regions_unexplored:bayou, CREATURE, earthmobsmod:duck, 10, 3, 6
420, swamp, regions_unexplored:bayou, CREATURE, unusualprehistory:austroraptor, 10, 1, 1
421, swamp, regions_unexplored:bayou, CREATURE, minecraft:pig, 30, 1, 1
422, swamp, regions_unexplored:bayou, CREATURE, quark:stoneling, 10, 1, 1
423, swamp, regions_unexplored:bayou, AMBIENT, minecraft:bat, 10, 8, 8
424, swamp, regions_unexplored:bayou, AMBIENT, mythicmounts:geckotoalizard, 10, 1, 1
425, swamp, regions_unexplored:bayou, AMBIENT, mythicmounts:dragon, 10, 1, 1
426, swamp, regions_unexplored:bayou, UNDERGROUND_WATER_CREATURE, minecraft:glow_squid, 40, 4, 6
427, swamp, regions_unexplored:bayou, UNDERGROUND_WATER_CREATURE, species:deepfish, 50, 4, 6
428, swamp, regions_unexplored:bayou, WATER_AMBIENT, minecraft:tropical_fish, 25, 8, 8
429, swamp, regions_unexplored:bayou, WATER_AMBIENT, unusualprehistory:beelz_tadpole, 10, 3, 6
430, swamp, regions_unexplored:bayou, rascals, friendsandfoes:rascal, 10, 1, 1
431, beach, minecraft:beach, MONSTER, minecraft:spider, 50, 4, 4
432, beach, minecraft:beach, MONSTER, minecraft:zombie, 50, 4, 4
433, beach, minecraft:beach, MONSTER, minecraft:zombie_villager, 10, 1, 1
434, beach, minecraft:beach, MONSTER, minecraft:skeleton, 50, 4, 4
435, beach, minecraft:beach, MONSTER, minecraft:slime, 50, 4, 4
436, beach, minecraft:beach, MONSTER, minecraft:enderman, 5, 1, 4
437, beach, minecraft:beach, MONSTER, minecraft:witch, 5, 1, 1
438, beach, minecraft:beach, MONSTER, eidolon:zombie_brute, 50, 1, 3
439, beach, minecraft:beach, MONSTER, creeperoverhaul:cave_creeper, 50, 2, 2
440, beach, minecraft:beach, MONSTER, eidolon:wraith, 50, 1, 3
441, beach, minecraft:beach, MONSTER, creeperoverhaul:beach_creeper, 50, 2, 2
442, beach, minecraft:beach, MONSTER, earthmobsmod:zombified_rabbit, 12, 3, 4
443, beach, minecraft:beach, CREATURE, minecraft:turtle, 10, 2, 5
444, beach, minecraft:beach, CREATURE, forbidden_arcanus:lost_soul, 35, 1, 3
445, beach, minecraft:beach, CREATURE, mythicmounts:firebird, 10, 1, 1
446, beach, minecraft:beach, CREATURE, species:limpet, 10, 1, 1
447, beach, minecraft:beach, CREATURE, unusualprehistory:ulughbegsaurus, 10, 1, 1
448, beach, minecraft:beach, CREATURE, minecraft:pig, 30, 1, 1
449, beach, minecraft:beach, CREATURE, quark:stoneling, 10, 1, 1
450, beach, minecraft:beach, AMBIENT, minecraft:bat, 10, 8, 8
451, beach, minecraft:beach, AMBIENT, mythicmounts:geckotoalizard, 10, 1, 1
452, beach, minecraft:beach, AMBIENT, mythicmounts:dragon, 10, 1, 1
453, beach, minecraft:beach, UNDERGROUND_WATER_CREATURE, minecraft:glow_squid, 40, 4, 6
454, beach, minecraft:beach, UNDERGROUND_WATER_CREATURE, species:deepfish, 50, 4, 6
455, beach, minecraft:beach, WATER_AMBIENT, crabbersdelight:crab, 30, 1, 1
456, beach, minecraft:beach, rascals, friendsandfoes:rascal, 10, 1, 1
457, none, regions_unexplored:bioshroom_caves, MONSTER, minecraft:spider, 50, 4, 4
458, none, regions_unexplored:bioshroom_caves, MONSTER, minecraft:zombie, 50, 4, 4
459, none, regions_unexplored:bioshroom_caves, MONSTER, minecraft:zombie_villager, 10, 1, 1
460, none, regions_unexplored:bioshroom_caves, MONSTER, minecraft:skeleton, 50, 4, 4
461, none, regions_unexplored:bioshroom_caves, MONSTER, minecraft:creeper, 50, 4, 4
462, none, regions_unexplored:bioshroom_caves, MONSTER, minecraft:slime, 50, 4, 4
463, none, regions_unexplored:bioshroom_caves, MONSTER, minecraft:witch, 5, 1, 1
464, none, regions_unexplored:bioshroom_caves, MONSTER, earthmobsmod:zombified_rabbit, 12, 3, 4
465, none, regions_unexplored:bioshroom_caves, CREATURE, eidolon:slimy_slug, 10, 2, 3
466, none, regions_unexplored:bioshroom_caves, CREATURE, forbidden_arcanus:lost_soul, 35, 1, 3
467, none, regions_unexplored:bioshroom_caves, CREATURE, mythicmounts:firebird, 10, 1, 1
468, none, regions_unexplored:bioshroom_caves, CREATURE, minecraft:pig, 30, 1, 1
469, none, regions_unexplored:bioshroom_caves, AMBIENT, minecraft:bat, 10, 8, 8
470, none, regions_unexplored:bioshroom_caves, AMBIENT, endermanoverhaul:mushroom_fields_enderman, 10, 1, 2
471, none, regions_unexplored:bioshroom_caves, AMBIENT, mythicmounts:geckotoalizard, 10, 1, 1
472, none, regions_unexplored:bioshroom_caves, AMBIENT, mythicmounts:dragon, 10, 1, 1
473, none, regions_unexplored:bioshroom_caves, AMBIENT, galosphere:spectre, 20, 8, 8
474, none, regions_unexplored:bioshroom_caves, AXOLOTLS, minecraft:axolotl, 10, 4, 6
475, none, regions_unexplored:bioshroom_caves, UNDERGROUND_WATER_CREATURE, minecraft:glow_squid, 40, 4, 6
476, none, regions_unexplored:bioshroom_caves, UNDERGROUND_WATER_CREATURE, species:deepfish, 50, 4, 6
477, none, regions_unexplored:bioshroom_caves, UNDERGROUND_WATER_CREATURE, galosphere:sparkle, 30, 4, 6
478, none, regions_unexplored:bioshroom_caves, WATER_AMBIENT, minecraft:tropical_fish, 25, 8, 8
479, forest, minecraft:birch_forest, MONSTER, minecraft:spider, 50, 4, 4
480, forest, minecraft:birch_forest, MONSTER, minecraft:zombie, 50, 4, 4
481, forest, minecraft:birch_forest, MONSTER, minecraft:zombie_villager, 10, 1, 1
482, forest, minecraft:birch_forest, MONSTER, minecraft:skeleton, 50, 4, 4
483, forest, minecraft:birch_forest, MONSTER, minecraft:creeper, 50, 4, 4
484, forest, minecraft:birch_forest, MONSTER, minecraft:slime, 50, 4, 4
485, forest, minecraft:birch_forest, MONSTER, minecraft:enderman, 5, 1, 4
486, forest, minecraft:birch_forest, MONSTER, minecraft:witch, 5, 1, 1
487, forest, minecraft:birch_forest, MONSTER, eidolon:zombie_brute, 50, 1, 3
488, forest, minecraft:birch_forest, MONSTER, eidolon:wraith, 50, 1, 3
489, forest, minecraft:birch_forest, MONSTER, earthmobsmod:zombified_rabbit, 12, 3, 4
490, forest, minecraft:birch_forest, MONSTER, earthmobsmod:skeleton_wolf, 10, 3, 4
491, forest, minecraft:birch_forest, CREATURE, minecraft:sheep, 12, 4, 4
492, forest, minecraft:birch_forest, CREATURE, minecraft:pig, 10, 4, 4
493, forest, minecraft:birch_forest, CREATURE, minecraft:chicken, 10, 4, 4
494, forest, minecraft:birch_forest, CREATURE, minecraft:cow, 10, 4, 4
495, forest, minecraft:birch_forest, CREATURE, unusualprehistory:kentrosaurus, 10, 3, 4
496, forest, minecraft:birch_forest, CREATURE, forbidden_arcanus:lost_soul, 35, 1, 3
497, forest, minecraft:birch_forest, CREATURE, eidolon:slimy_slug, 10, 2, 5
498, forest, minecraft:birch_forest, CREATURE, meadow:wooly_cow, 10, 2, 3
499, forest, minecraft:birch_forest, CREATURE, eidolon:raven, 10, 2, 4
500, forest, minecraft:birch_forest, CREATURE, minecraft:cow, 10, 2, 3
501, forest, minecraft:birch_forest, CREATURE, mythicmounts:firebird, 10, 1, 1
502, forest, minecraft:birch_forest, CREATURE, species:limpet, 10, 1, 1
503, forest, minecraft:birch_forest, CREATURE, minecraft:pig, 30, 1, 1
504, forest, minecraft:birch_forest, CREATURE, butterflies:morpho, 10, 1, 2
505, forest, minecraft:birch_forest, CREATURE, butterflies:forester, 10, 1, 2
506, forest, minecraft:birch_forest, CREATURE, butterflies:common, 10, 1, 2
507, forest, minecraft:birch_forest, CREATURE, butterflies:emperor, 10, 1, 2
508, forest, minecraft:birch_forest, CREATURE, butterflies:hairstreak, 10, 1, 2
509, forest, minecraft:birch_forest, CREATURE, butterflies:rainbow, 10, 1, 2
510, forest, minecraft:birch_forest, CREATURE, butterflies:heath, 10, 1, 2
511, forest, minecraft:birch_forest, CREATURE, butterflies:glasswing, 10, 1, 2
512, forest, minecraft:birch_forest, CREATURE, butterflies:chalkhill, 10, 1, 2
513, forest, minecraft:birch_forest, CREATURE, butterflies:swallowtail, 10, 1, 2
514, forest, minecraft:birch_forest, CREATURE, butterflies:monarch, 10, 1, 2
515, forest, minecraft:birch_forest, CREATURE, butterflies:cabbage, 10, 1, 2
516, forest, minecraft:birch_forest, CREATURE, butterflies:admiral, 10, 1, 2
517, forest, minecraft:birch_forest, CREATURE, butterflies:longwing, 10, 1, 2
518, forest, minecraft:birch_forest, CREATURE, butterflies:clipper, 10, 1, 2
519, forest, minecraft:birch_forest, CREATURE, butterflies:buckeye, 10, 1, 2
520, forest, minecraft:birch_forest, CREATURE, quark:stoneling, 10, 1, 1
521, forest, minecraft:birch_forest, AMBIENT, minecraft:bat, 10, 8, 8
522, forest, minecraft:birch_forest, UNDERGROUND_WATER_CREATURE, minecraft:glow_squid, 40, 4, 6
523, forest, minecraft:birch_forest, UNDERGROUND_WATER_CREATURE, species:deepfish, 50, 4, 6
524, forest, minecraft:birch_forest, rascals, friendsandfoes:rascal, 10, 1, 1
525, nether, regions_unexplored:blackstone_basin, MONSTER, minecraft:zombified_piglin, 25, 4, 4
526, nether, regions_unexplored:blackstone_basin, MONSTER, minecraft:wither_skeleton, 20, 1, 4
527, nether, regions_unexplored:blackstone_basin, MONSTER, minecraft:enderman, 5, 1, 2
528, nether, regions_unexplored:blackstone_basin, MONSTER, minecraft:ghast, 10, 4, 4
529, nether, regions_unexplored:blackstone_basin, CREATURE, minecraft:strider, 50, 1, 2
530, nether, regions_unexplored:blackstone_basin, CREATURE, quark:foxhound, 10, 1, 1
531, nether, regions_unexplored:blackstone_basin, AMBIENT, mythicmounts:nightmare, 50, 2, 3
532, nether, regions_unexplored:blackstone_basin, WATER_AMBIENT, netherdepthsupgrade:bonefish, 10, 1, 5
533, nether, regions_unexplored:blackstone_basin, WATER_AMBIENT, netherdepthsupgrade:searing_cod, 10, 3, 6
534, nether, regions_unexplored:blackstone_basin, WATER_AMBIENT, netherdepthsupgrade:fortressgrouper, 10, 1, 2
