1, none, deep_aether:aerglow_forest, CREATURE, aether:phyg, 10, 3, 4
288, forest, regions_unexplored:autumnal_maple_forest, WATER_AMBIENT, aquaculture:muskellunge, 10, 1, 1
289, forest, regions_unexplored:autumnal_maple_forest, WATER_AMBIENT, aquaculture:carp, 10, 1, 3
290, forest, regions_unexplored:autumnal_maple_forest, WATER_AMBIENT, aquaculture:perch, 20, 1, 6
291, forest, regions_unexplored:autumnal_maple_forest, WATER_AMBIENT, aquaculture:gar, 10, 1, 2
292, forest, regions_unexplored:autumnal_maple_forest, WATER_AMBIENT, aquaculture:brown_trout, 10, 1, 3
293, forest, regions_unexplored:autumnal_maple_forest, WATER_AMBIENT, aquaculture:bluegill, 20, 1, 6
294, forest, regions_unexplored:autumnal_maple_forest, rascals, friendsandfoes:rascal, 10, 1, 1
295, badlands, minecraft:badlands, MONSTER, minecraft:spider, 80, 4, 4
296, badlands, minecraft:badlands, MONSTER, minecraft:zombie, 80, 4, 4
297, badlands, minecraft:badlands, MONSTER, minecraft:zombie_villager, 10, 1, 1
298, badlands, minecraft:badlands, MONSTER, minecraft:skeleton, 80, 4, 4
299, badlands, minecraft:badlands, MONSTER, minecraft:slime, 80, 4, 4
300, badlands, minecraft:badlands, MONSTER, minecraft:witch, 5, 1, 1
301, badlands, minecraft:badlands, MONSTER, eidolon:zombie_brute, 60, 1, 3
302, badlands, minecraft:badlands, MONSTER, creeperoverhaul:cave_creeper, 75, 2, 2
303, badlands, minecraft:badlands, MONSTER, eidolon:wraith, 60, 1, 3
304, badlands, minecraft:badlands, MONSTER, endermanoverhaul:cave_enderman, 10, 1, 4
305, badlands, minecraft:badlands, MONSTER, endermanoverhaul:badlands_enderman, 10, 1, 4
306, badlands, minecraft:badlands, MONSTER, earthmobsmod:zombified_rabbit, 12, 3, 4
307, badlands, minecraft:badlands, MONSTER, creeperoverhaul:badlands_creeper, 75, 2, 2
308, badlands, minecraft:badlands, CREATURE, forbidden_arcanus:lost_soul, 35, 1, 3
309, badlands, minecraft:badlands, CREATURE, species:roombug, 10, 1, 3
310, badlands, minecraft:badlands, CREATURE, unusualprehistory:veloci, 10, 3, 4
311, badlands, minecraft:badlands, CREATURE, unusualprehistory:coty, 10, 3, 4
312, badlands, minecraft:badlands, CREATURE, mythicmounts:firebird, 10, 1, 1
313, badlands, minecraft:badlands, CREATURE, species:limpet, 10, 1, 1
314, badlands, minecraft:badlands, CREATURE, minecraft:pig, 30, 1, 1
315, badlands, minecraft:badlands, AMBIENT, minecraft:bat, 10, 8, 8
316, badlands, minecraft:badlands, AMBIENT, mythicmounts:geckotoalizard, 10, 1, 1
317, badlands, minecraft:badlands, AMBIENT, mythicmounts:dragon, 10, 1, 1
318, badlands, minecraft:badlands, UNDERGROUND_WATER_CREATURE, minecraft:glow_squid, 10, 4, 6
319, badlands, minecraft:badlands, UNDERGROUND_WATER_CREATURE, species:deepfish, 80, 4, 6
320, badlands, minecraft:badlands, WATER_AMBIENT, aquaculture:capitaine, 10, 1, 1
321, badlands, minecraft:badlands, WATER_AMBIENT, aquaculture:bayad, 10, 1, 2
322, badlands, minecraft:badlands, WATER_AMBIENT, aquaculture:boulti, 10, 1, 3
323, badlands, minecraft:badlands, WATER_AMBIENT, aquaculture:smallmouth_bass, 10, 1, 3
324, badlands, minecraft:badlands, WATER_AMBIENT, aquaculture:minnow, 18, 1, 5
325, badlands, minecraft:badlands, WATER_AMBIENT, aquaculture:catfish, 10, 1, 1
326, badlands, minecraft:badlands, WATER_AMBIENT, aquaculture:muskellunge, 10, 1, 1
327, badlands, minecraft:badlands, WATER_AMBIENT, aquaculture:carp, 10, 1, 3
328, badlands, minecraft:badlands, WATER_AMBIENT, aquaculture:synodontis, 20, 1, 6
329, badlands, minecraft:badlands, WATER_AMBIENT, aquaculture:perch, 20, 1, 6
330, badlands, minecraft:badlands, WATER_AMBIENT, aquaculture:gar, 10, 1, 2
331, badlands, minecraft:badlands, WATER_AMBIENT, aquaculture:brown_trout, 10, 1, 3
332, badlands, minecraft:badlands, WATER_AMBIENT, aquaculture:bluegill, 20, 1, 6
333, badlands, minecraft:badlands, rascals, friendsandfoes:rascal, 10, 1, 1
334, none, mysticsbiomes:bamboo_blossom_forest, MONSTER, minecraft:spider, 80, 4, 4
335, none, mysticsbiomes:bamboo_blossom_forest, MONSTER, minecraft:zombie, 80, 4, 4
336, none, mysticsbiomes:bamboo_blossom_forest, MONSTER, minecraft:zombie_villager, 10, 1, 1
337, none, mysticsbiomes:bamboo_blossom_forest, MONSTER, minecraft:skeleton, 80, 4, 4
338, none, mysticsbiomes:bamboo_blossom_forest, MONSTER, minecraft:creeper, 80, 4, 4
339, none, mysticsbiomes:bamboo_blossom_forest, MONSTER, minecraft:slime, 80, 4, 4
340, none, mysticsbiomes:bamboo_blossom_forest, MONSTER, minecraft:enderman, 5, 1, 4
341, none, mysticsbiomes:bamboo_blossom_forest, MONSTER, minecraft:witch, 5, 1, 1
342, none, mysticsbiomes:bamboo_blossom_forest, CREATURE, eidolon:slimy_slug, 10, 2, 3
343, none, mysticsbiomes:bamboo_blossom_forest, CREATURE, unusualprehistory:smilodon, 10, 2, 4
344, none, mysticsbiomes:bamboo_blossom_forest, CREATURE, unusualprehistory:mammoth, 10, 3, 4
345, none, mysticsbiomes:bamboo_blossom_forest, CREATURE, minecraft:panda, 80, 1, 2
346, none, mysticsbiomes:bamboo_blossom_forest, AMBIENT, minecraft:bat, 10, 8, 8
347, none, mysticsbiomes:bamboo_blossom_forest, UNDERGROUND_WATER_CREATURE, minecraft:glow_squid, 10, 4, 6
348, none, mysticsbiomes:bamboo_blossom_forest, WATER_AMBIENT, aquaculture:smallmouth_bass, 10, 1, 3
349, none, mysticsbiomes:bamboo_blossom_forest, WATER_AMBIENT, aquaculture:minnow, 18, 1, 5
350, none, mysticsbiomes:bamboo_blossom_forest, WATER_AMBIENT, aquaculture:catfish, 10, 1, 1
351, none, mysticsbiomes:bamboo_blossom_forest, WATER_AMBIENT, aquaculture:muskellunge, 10, 1, 1
352, none, mysticsbiomes:bamboo_blossom_forest, WATER_AMBIENT, aquaculture:carp, 10, 1, 3
353, none, mysticsbiomes:bamboo_blossom_forest, WATER_AMBIENT, aquaculture:perch, 20, 1, 6
354, none, mysticsbiomes:bamboo_blossom_forest, WATER_AMBIENT, aquaculture:gar, 10, 1, 2
355, none, mysticsbiomes:bamboo_blossom_forest, WATER_AMBIENT, aquaculture:brown_trout, 10, 1, 3
356, none, mysticsbiomes:bamboo_blossom_forest, WATER_AMBIENT, aquaculture:bluegill, 20, 1, 6
357, forest, regions_unexplored:bamboo_forest, MONSTER, minecraft:spider, 80, 4, 4
358, forest, regions_unexplored:bamboo_forest, MONSTER, minecraft:zombie, 80, 4, 4
359, forest, regions_unexplored:bamboo_forest, MONSTER, minecraft:zombie_villager, 10, 1, 1
360, forest, regions_unexplored:bamboo_forest, MONSTER, minecraft:skeleton, 80, 4, 4
361, forest, regions_unexplored:bamboo_forest, MONSTER, minecraft:creeper, 80, 4, 4
362, forest, regions_unexplored:bamboo_forest, MONSTER, minecraft:slime, 80, 4, 4
363, forest, regions_unexplored:bamboo_forest, MONSTER, minecraft:enderman, 5, 1, 4
364, forest, regions_unexplored:bamboo_forest, MONSTER, minecraft:witch, 5, 1, 1
365, forest, regions_unexplored:bamboo_forest, MONSTER, eidolon:zombie_brute, 60, 1, 3
366, forest, regions_unexplored:bamboo_forest, MONSTER, eidolon:wraith, 60, 1, 3
367, forest, regions_unexplored:bamboo_forest, MONSTER, earthmobsmod:zombified_rabbit, 12, 3, 4
368, forest, regions_unexplored:bamboo_forest, MONSTER, earthmobsmod:skeleton_wolf, 10, 3, 4
369, forest, regions_unexplored:bamboo_forest, CREATURE, minecraft:sheep, 12, 4, 4
370, forest, regions_unexplored:bamboo_forest, CREATURE, minecraft:pig, 10, 4, 4
371, forest, regions_unexplored:bamboo_forest, CREATURE, minecraft:chicken, 10, 4, 4
372, forest, regions_unexplored:bamboo_forest, CREATURE, minecraft:cow, 10, 4, 4
373, forest, regions_unexplored:bamboo_forest, CREATURE, minecraft:panda, 80, 1, 2
374, forest, regions_unexplored:bamboo_forest, CREATURE, unusualprehistory:kentrosaurus, 10, 3, 4
375, forest, regions_unexplored:bamboo_forest, CREATURE, forbidden_arcanus:lost_soul, 35, 1, 3
376, forest, regions_unexplored:bamboo_forest, CREATURE, eidolon:slimy_slug, 10, 2, 5
377, forest, regions_unexplored:bamboo_forest, CREATURE, meadow:wooly_cow, 10, 2, 3
378, forest, regions_unexplored:bamboo_forest, CREATURE, eidolon:raven, 10, 2, 4
379, forest, regions_unexplored:bamboo_forest, CREATURE, minecraft:cow, 10, 2, 3
380, forest, regions_unexplored:bamboo_forest, CREATURE, mythicmounts:firebird, 10, 1, 1
381, forest, regions_unexplored:bamboo_forest, CREATURE, minecraft:pig, 30, 1, 1
382, forest, regions_unexplored:bamboo_forest, AMBIENT, minecraft:bat, 10, 8, 8
383, forest, regions_unexplored:bamboo_forest, AMBIENT, mythicmounts:geckotoalizard, 10, 1, 1
384, forest, regions_unexplored:bamboo_forest, AMBIENT, mythicmounts:dragon, 10, 1, 1
385, forest, regions_unexplored:bamboo_forest, UNDERGROUND_WATER_CREATURE, minecraft:glow_squid, 10, 4, 6
386, forest, regions_unexplored:bamboo_forest, UNDERGROUND_WATER_CREATURE, species:deepfish, 80, 4, 6
387, forest, regions_unexplored:bamboo_forest, WATER_AMBIENT, aquaculture:smallmouth_bass, 10, 1, 3
388, forest, regions_unexplored:bamboo_forest, WATER_AMBIENT, aquaculture:minnow, 18, 1, 5
389, forest, regions_unexplored:bamboo_forest, WATER_AMBIENT, aquaculture:catfish, 10, 1, 1
390, forest, regions_unexplored:bamboo_forest, WATER_AMBIENT, aquaculture:muskellunge, 10, 1, 1
391, forest, regions_unexplored:bamboo_forest, WATER_AMBIENT, aquaculture:carp, 10, 1, 3
392, forest, regions_unexplored:bamboo_forest, WATER_AMBIENT, aquaculture:perch, 20, 1, 6
393, forest, regions_unexplored:bamboo_forest, WATER_AMBIENT, aquaculture:gar, 10, 1, 2
394, forest, regions_unexplored:bamboo_forest, WATER_AMBIENT, aquaculture:brown_trout, 10, 1, 3
395, forest, regions_unexplored:bamboo_forest, WATER_AMBIENT, aquaculture:bluegill, 20, 1, 6
396, forest, regions_unexplored:bamboo_forest, rascals, friendsandfoes:rascal, 10, 1, 1
397, jungle, minecraft:bamboo_jungle, MONSTER, minecraft:spider, 80, 4, 4
398, jungle, minecraft:bamboo_jungle, MONSTER, minecraft:zombie, 80, 4, 4
399, jungle, minecraft:bamboo_jungle, MONSTER, minecraft:zombie_villager, 10, 1, 1
400, jungle, minecraft:bamboo_jungle, MONSTER, minecraft:skeleton, 80, 4, 4
401, jungle, minecraft:bamboo_jungle, MONSTER, minecraft:slime, 80, 4, 4
402, jungle, minecraft:bamboo_jungle, MONSTER, minecraft:enderman, 5, 1, 4
403, jungle, minecraft:bamboo_jungle, MONSTER, minecraft:witch, 5, 1, 1
404, jungle, minecraft:bamboo_jungle, MONSTER, minecraft:ocelot, 10, 1, 1
405, jungle, minecraft:bamboo_jungle, MONSTER, eidolon:zombie_brute, 60, 1, 3
406, jungle, minecraft:bamboo_jungle, MONSTER, creeperoverhaul:cave_creeper, 75, 2, 2
407, jungle, minecraft:bamboo_jungle, MONSTER, creeperoverhaul:bamboo_creeper, 75, 2, 2
408, jungle, minecraft:bamboo_jungle, MONSTER, eidolon:wraith, 60, 1, 3
409, jungle, minecraft:bamboo_jungle, MONSTER, creeperoverhaul:jungle_creeper, 75, 2, 2
410, jungle, minecraft:bamboo_jungle, MONSTER, earthmobsmod:zombified_rabbit, 12, 3, 4
411, jungle, minecraft:bamboo_jungle, CREATURE, minecraft:sheep, 12, 4, 4
412, jungle, minecraft:bamboo_jungle, CREATURE, minecraft:pig, 10, 4, 4
413, jungle, minecraft:bamboo_jungle, CREATURE, minecraft:chicken, 10, 4, 4
414, jungle, minecraft:bamboo_jungle, CREATURE, minecraft:cow, 10, 4, 4
415, jungle, minecraft:bamboo_jungle, CREATURE, minecraft:chicken, 10, 4, 4
416, jungle, minecraft:bamboo_jungle, CREATURE, minecraft:parrot, 40, 1, 2
417, jungle, minecraft:bamboo_jungle, CREATURE, minecraft:panda, 80, 1, 2
418, jungle, minecraft:bamboo_jungle, CREATURE, eidolon:slimy_slug, 10, 2, 3
419, jungle, minecraft:bamboo_jungle, CREATURE, unusualprehistory:kentrosaurus, 10, 3, 4
420, jungle, minecraft:bamboo_jungle, CREATURE, forbidden_arcanus:lost_soul, 35, 1, 3
421, jungle, minecraft:bamboo_jungle, CREATURE, mythicmounts:courierbird, 20, 2, 4
422, jungle, minecraft:bamboo_jungle, CREATURE, eidolon:slimy_slug, 10, 2, 5
423, jungle, minecraft:bamboo_jungle, CREATURE, unusualprehistory:gigantopithicus, 10, 1, 2
424, jungle, minecraft:bamboo_jungle, CREATURE, aquaculture:arrau_turtle, 10, 1, 2
425, jungle, minecraft:bamboo_jungle, CREATURE, unusualprehistory:majunga, 10, 1, 1
426, jungle, minecraft:bamboo_jungle, CREATURE, mythicmounts:firebird, 10, 1, 1
427, jungle, minecraft:bamboo_jungle, CREATURE, species:limpet, 10, 1, 1
428, jungle, minecraft:bamboo_jungle, CREATURE, minecraft:pig, 30, 1, 1
429, jungle, minecraft:bamboo_jungle, AMBIENT, minecraft:bat, 10, 8, 8
430, jungle, minecraft:bamboo_jungle, AMBIENT, mythicmounts:geckotoalizard, 10, 1, 1
431, jungle, minecraft:bamboo_jungle, AMBIENT, mythicmounts:dragon, 10, 1, 1
432, jungle, minecraft:bamboo_jungle, UNDERGROUND_WATER_CREATURE, minecraft:glow_squid, 10, 4, 6
433, jungle, minecraft:bamboo_jungle, UNDERGROUND_WATER_CREATURE, species:deepfish, 80, 4, 6
434, jungle, minecraft:bamboo_jungle, WATER_AMBIENT, aquaculture:tambaqui, 10, 1, 2
435, jungle, minecraft:bamboo_jungle, WATER_AMBIENT, aquaculture:arapaima, 10, 1, 1
436, jungle, minecraft:bamboo_jungle, WATER_AMBIENT, aquaculture:piranha, 20, 1, 6
437, jungle, minecraft:bamboo_jungle, rascals, friendsandfoes:rascal, 10, 1, 1
438, savanna, regions_unexplored:baobab_savanna, MONSTER, minecraft:spider, 80, 4, 4
439, savanna, regions_unexplored:baobab_savanna, MONSTER, minecraft:zombie, 19, 4, 4
440, savanna, regions_unexplored:baobab_savanna, MONSTER, minecraft:zombie_villager, 10, 1, 1
441, savanna, regions_unexplored:baobab_savanna, MONSTER, minecraft:skeleton, 80, 4, 4
442, savanna, regions_unexplored:baobab_savanna, MONSTER, minecraft:slime, 80, 4, 4
443, savanna, regions_unexplored:baobab_savanna, MONSTER, minecraft:witch, 5, 1, 1
444, savanna, regions_unexplored:baobab_savanna, MONSTER, minecraft:husk, 80, 4, 4
445, savanna, regions_unexplored:baobab_savanna, MONSTER, eidolon:zombie_brute, 60, 1, 3
446, savanna, regions_unexplored:baobab_savanna, MONSTER, creeperoverhaul:cave_creeper, 75, 2, 2
447, savanna, regions_unexplored:baobab_savanna, MONSTER, eidolon:wraith, 60, 1, 3
448, savanna, regions_unexplored:baobab_savanna, MONSTER, endermanoverhaul:cave_enderman, 10, 1, 4
449, savanna, regions_unexplored:baobab_savanna, MONSTER, earthmobsmod:zombified_rabbit, 12, 3, 4
450, savanna, regions_unexplored:baobab_savanna, MONSTER, endermanoverhaul:savanna_enderman, 10, 1, 4
451, savanna, regions_unexplored:baobab_savanna, MONSTER, creeperoverhaul:savannah_creeper, 75, 2, 2
452, savanna, regions_unexplored:baobab_savanna, CREATURE, minecraft:rabbit, 10, 2, 3
453, savanna, regions_unexplored:baobab_savanna, CREATURE, forbidden_arcanus:lost_soul, 35, 1, 3
454, savanna, regions_unexplored:baobab_savanna, CREATURE, unusualprehistory:anuro, 10, 2, 4
455, savanna, regions_unexplored:baobab_savanna, CREATURE, species:roombug, 10, 1, 3
456, savanna, regions_unexplored:baobab_savanna, CREATURE, minecraft:sheep, 10, 2, 3
457, savanna, regions_unexplored:baobab_savanna, CREATURE, unusualprehistory:majunga, 10, 1, 1
458, savanna, regions_unexplored:baobab_savanna, CREATURE, minecraft:cow, 10, 2, 3
459, savanna, regions_unexplored:baobab_savanna, CREATURE, mythicmounts:firebird, 10, 1, 1
460, savanna, regions_unexplored:baobab_savanna, CREATURE, minecraft:pig, 30, 1, 1
461, savanna, regions_unexplored:baobab_savanna, CREATURE, unusualprehistory:brachi, 10, 3, 4
462, savanna, regions_unexplored:baobab_savanna, CREATURE, whatareyouvotingfor:armadillo, 30, 1, 1
463, savanna, regions_unexplored:baobab_savanna, AMBIENT, minecraft:bat, 10, 8, 8
464, savanna, regions_unexplored:baobab_savanna, UNDERGROUND_WATER_CREATURE, minecraft:glow_squid, 10, 4, 6
465, savanna, regions_unexplored:baobab_savanna, UNDERGROUND_WATER_CREATURE, species:deepfish, 80, 4, 6
466, savanna, regions_unexplored:baobab_savanna, WATER_AMBIENT, aquaculture:capitaine, 10, 1, 1
467, savanna, regions_unexplored:baobab_savanna, WATER_AMBIENT, aquaculture:bayad, 10, 1, 2
468, savanna, regions_unexplored:baobab_savanna, WATER_AMBIENT, aquaculture:boulti, 10, 1, 3
469, savanna, regions_unexplored:baobab_savanna, WATER_AMBIENT, aquaculture:minnow, 18, 1, 5
470, savanna, regions_unexplored:baobab_savanna, WATER_AMBIENT, aquaculture:catfish, 10, 1, 1
471, savanna, regions_unexplored:baobab_savanna, WATER_AMBIENT, aquaculture:carp, 10, 1, 3
472, savanna, regions_unexplored:baobab_savanna, WATER_AMBIENT, aquaculture:synodontis, 20, 1, 6
473, savanna, regions_unexplored:baobab_savanna, WATER_AMBIENT, aquaculture:gar, 10, 1, 2
474, savanna, regions_unexplored:baobab_savanna, WATER_AMBIENT, aquaculture:bluegill, 20, 1, 6
475, savanna, regions_unexplored:baobab_savanna, rascals, friendsandfoes:rascal, 10, 1, 1
476, none, regions_unexplored:barley_fields, MONSTER, minecraft:spider, 80, 4, 4
477, none, regions_unexplored:barley_fields, MONSTER, minecraft:zombie, 80, 4, 4
478, none, regions_unexplored:barley_fields, MONSTER, minecraft:zombie_villager, 10, 1, 1
479, none, regions_unexplored:barley_fields, MONSTER, minecraft:skeleton, 80, 4, 4
480, none, regions_unexplored:barley_fields, MONSTER, minecraft:creeper, 80, 4, 4
481, none, regions_unexplored:barley_fields, MONSTER, minecraft:slime, 80, 4, 4
482, none, regions_unexplored:barley_fields, MONSTER, minecraft:enderman, 5, 1, 4
483, none, regions_unexplored:barley_fields, MONSTER, minecraft:witch, 5, 1, 1
484, none, regions_unexplored:barley_fields, MONSTER, eidolon:zombie_brute, 60, 1, 3
485, none, regions_unexplored:barley_fields, MONSTER, eidolon:wraith, 60, 1, 3
486, none, regions_unexplored:barley_fields, MONSTER, earthmobsmod:zombified_rabbit, 12, 3, 4
487, none, regions_unexplored:barley_fields, CREATURE, minecraft:sheep, 12, 4, 4
488, none, regions_unexplored:barley_fields, CREATURE, minecraft:pig, 10, 4, 4
489, none, regions_unexplored:barley_fields, CREATURE, minecraft:chicken, 10, 4, 4
490, none, regions_unexplored:barley_fields, CREATURE, minecraft:cow, 10, 4, 4
491, none, regions_unexplored:barley_fields, CREATURE, minecraft:horse, 10, 2, 6
492, none, regions_unexplored:barley_fields, CREATURE, minecraft:donkey, 10, 1, 3
493, none, regions_unexplored:barley_fields, CREATURE, forbidden_arcanus:lost_soul, 35, 1, 3
494, none, regions_unexplored:barley_fields, CREATURE, mythicmounts:firebird, 10, 1, 1
495, none, regions_unexplored:barley_fields, CREATURE, earthmobsmod:fancy_chicken, 10, 3, 6
496, none, regions_unexplored:barley_fields, CREATURE, earthmobsmod:duck, 10, 3, 6
497, none, regions_unexplored:barley_fields, CREATURE, earthmobsmod:albino_cow, 10, 3, 6
498, none, regions_unexplored:barley_fields, CREATURE, earthmobsmod:cream_cow, 10, 3, 6
499, none, regions_unexplored:barley_fields, CREATURE, earthmobsmod:teacup_pig, 10, 3, 6
500, none, regions_unexplored:barley_fields, CREATURE, minecraft:pig, 30, 1, 1
501, none, regions_unexplored:barley_fields, CREATURE, unusualprehistory:mammoth, 10, 3, 4
502, none, regions_unexplored:barley_fields, AMBIENT, minecraft:bat, 10, 8, 8
503, none, regions_unexplored:barley_fields, UNDERGROUND_WATER_CREATURE, minecraft:glow_squid, 10, 4, 6
504, none, regions_unexplored:barley_fields, UNDERGROUND_WATER_CREATURE, species:deepfish, 80, 4, 6
505, none, regions_unexplored:barley_fields, WATER_AMBIENT, aquaculture:smallmouth_bass, 10, 1, 3
506, none, regions_unexplored:barley_fields, WATER_AMBIENT, aquaculture:minnow, 18, 1, 5
507, none, regions_unexplored:barley_fields, WATER_AMBIENT, aquaculture:catfish, 10, 1, 1
508, none, regions_unexplored:barley_fields, WATER_AMBIENT, aquaculture:muskellunge, 10, 1, 1
509, none, regions_unexplored:barley_fields, WATER_AMBIENT, aquaculture:carp, 10, 1, 3
510, none, regions_unexplored:barley_fields, WATER_AMBIENT, aquaculture:perch, 20, 1, 6
511, none, regions_unexplored:barley_fields, WATER_AMBIENT, aquaculture:gar, 10, 1, 2
512, none, regions_unexplored:barley_fields, WATER_AMBIENT, aquaculture:brown_trout, 10, 1, 3
513, none, regions_unexplored:barley_fields, WATER_AMBIENT, aquaculture:bluegill, 20, 1, 6
514, none, regions_unexplored:barley_fields, rascals, friendsandfoes:rascal, 10, 1, 1
515, nether, minecraft:basalt_deltas, MONSTER, minecraft:ghast, 40, 1, 1
516, nether, minecraft:basalt_deltas, MONSTER, minecraft:magma_cube, 80, 2, 5
517, nether, minecraft:basalt_deltas, MONSTER, minecraft:zombified_piglin, 10, 1, 4
518, nether, minecraft:basalt_deltas, CREATURE, minecraft:strider, 60, 1, 2
