1, none, deep_aether:aerglow_forest, CREATURE, aether:phyg, 10, 3, 4
291, forest, regions_unexplored:autumnal_maple_forest, WATER_AMBIENT, aquaculture:catfish, 10, 1, 1
292, forest, regions_unexplored:autumnal_maple_forest, WATER_AMBIENT, aquaculture:muskellunge, 10, 1, 1
293, forest, regions_unexplored:autumnal_maple_forest, WATER_AMBIENT, aquaculture:carp, 10, 1, 3
294, forest, regions_unexplored:autumnal_maple_forest, WATER_AMBIENT, aquaculture:perch, 20, 1, 6
295, forest, regions_unexplored:autumnal_maple_forest, WATER_AMBIENT, aquaculture:gar, 10, 1, 2
296, forest, regions_unexplored:autumnal_maple_forest, WATER_AMBIENT, aquaculture:brown_trout, 10, 1, 3
297, forest, regions_unexplored:autumnal_maple_forest, WATER_AMBIENT, aquaculture:bluegill, 20, 1, 6
298, forest, regions_unexplored:autumnal_maple_forest, rascals, friendsandfoes:rascal, 10, 1, 1
299, badlands, minecraft:badlands, MONSTER, minecraft:spider, 80, 4, 4
300, badlands, minecraft:badlands, MONSTER, minecraft:zombie, 80, 4, 4
301, badlands, minecraft:badlands, MONSTER, minecraft:zombie_villager, 10, 1, 1
302, badlands, minecraft:badlands, MONSTER, minecraft:skeleton, 80, 4, 4
303, badlands, minecraft:badlands, MONSTER, minecraft:slime, 80, 4, 4
304, badlands, minecraft:badlands, MONSTER, minecraft:witch, 5, 1, 1
305, badlands, minecraft:badlands, MONSTER, eidolon:zombie_brute, 60, 1, 3
306, badlands, minecraft:badlands, MONSTER, creeperoverhaul:cave_creeper, 75, 2, 2
307, badlands, minecraft:badlands, MONSTER, eidolon:wraith, 60, 1, 3
308, badlands, minecraft:badlands, MONSTER, endermanoverhaul:badlands_enderman, 10, 1, 4
309, badlands, minecraft:badlands, MONSTER, earthmobsmod:zombified_rabbit, 12, 3, 4
310, badlands, minecraft:badlands, MONSTER, creeperoverhaul:badlands_creeper, 75, 2, 2
311, badlands, minecraft:badlands, CREATURE, forbidden_arcanus:lost_soul, 35, 1, 3
312, badlands, minecraft:badlands, CREATURE, species:roombug, 10, 1, 3
313, badlands, minecraft:badlands, CREATURE, unusualprehistory:veloci, 10, 3, 4
314, badlands, minecraft:badlands, CREATURE, unusualprehistory:coty, 10, 3, 4
315, badlands, minecraft:badlands, CREATURE, mythicmounts:firebird, 10, 1, 1
316, badlands, minecraft:badlands, CREATURE, species:limpet, 10, 1, 1
317, badlands, minecraft:badlands, CREATURE, minecraft:pig, 30, 1, 1
318, badlands, minecraft:badlands, CREATURE, quark:stoneling, 10, 1, 1
319, badlands, minecraft:badlands, AMBIENT, minecraft:bat, 10, 8, 8
320, badlands, minecraft:badlands, AMBIENT, mythicmounts:geckotoalizard, 10, 1, 1
321, badlands, minecraft:badlands, AMBIENT, mythicmounts:dragon, 10, 1, 1
322, badlands, minecraft:badlands, UNDERGROUND_WATER_CREATURE, minecraft:glow_squid, 40, 4, 6
323, badlands, minecraft:badlands, UNDERGROUND_WATER_CREATURE, species:deepfish, 80, 4, 6
324, badlands, minecraft:badlands, WATER_AMBIENT, aquaculture:capitaine, 10, 1, 1
325, badlands, minecraft:badlands, WATER_AMBIENT, aquaculture:bayad, 10, 1, 2
326, badlands, minecraft:badlands, WATER_AMBIENT, aquaculture:boulti, 10, 1, 3
327, badlands, minecraft:badlands, WATER_AMBIENT, aquaculture:smallmouth_bass, 10, 1, 3
328, badlands, minecraft:badlands, WATER_AMBIENT, aquaculture:minnow, 18, 1, 5
329, badlands, minecraft:badlands, WATER_AMBIENT, aquaculture:catfish, 10, 1, 1
330, badlands, minecraft:badlands, WATER_AMBIENT, aquaculture:muskellunge, 10, 1, 1
331, badlands, minecraft:badlands, WATER_AMBIENT, aquaculture:carp, 10, 1, 3
332, badlands, minecraft:badlands, WATER_AMBIENT, aquaculture:synodontis, 20, 1, 6
333, badlands, minecraft:badlands, WATER_AMBIENT, aquaculture:perch, 20, 1, 6
334, badlands, minecraft:badlands, WATER_AMBIENT, aquaculture:gar, 10, 1, 2
335, badlands, minecraft:badlands, WATER_AMBIENT, aquaculture:brown_trout, 10, 1, 3
336, badlands, minecraft:badlands, WATER_AMBIENT, aquaculture:bluegill, 20, 1, 6
337, badlands, minecraft:badlands, rascals, friendsandfoes:rascal, 10, 1, 1
338, none, mysticsbiomes:bamboo_blossom_forest, MONSTER, minecraft:spider, 80, 4, 4
339, none, mysticsbiomes:bamboo_blossom_forest, MONSTER, minecraft:zombie, 80, 4, 4
340, none, mysticsbiomes:bamboo_blossom_forest, MONSTER, minecraft:zombie_villager, 10, 1, 1
341, none, mysticsbiomes:bamboo_blossom_forest, MONSTER, minecraft:skeleton, 80, 4, 4
342, none, mysticsbiomes:bamboo_blossom_forest, MONSTER, minecraft:creeper, 80, 4, 4
343, none, mysticsbiomes:bamboo_blossom_forest, MONSTER, minecraft:slime, 80, 4, 4
344, none, mysticsbiomes:bamboo_blossom_forest, MONSTER, minecraft:enderman, 5, 1, 4
345, none, mysticsbiomes:bamboo_blossom_forest, MONSTER, minecraft:witch, 5, 1, 1
346, none, mysticsbiomes:bamboo_blossom_forest, CREATURE, eidolon:slimy_slug, 10, 2, 3
347, none, mysticsbiomes:bamboo_blossom_forest, CREATURE, unusualprehistory:smilodon, 10, 2, 4
348, none, mysticsbiomes:bamboo_blossom_forest, CREATURE, unusualprehistory:mammoth, 10, 3, 4
349, none, mysticsbiomes:bamboo_blossom_forest, CREATURE, minecraft:panda, 80, 1, 2
350, none, mysticsbiomes:bamboo_blossom_forest, CREATURE, ydms_redpanda:redpanda, 30, 1, 2
351, none, mysticsbiomes:bamboo_blossom_forest, AMBIENT, minecraft:bat, 10, 8, 8
352, none, mysticsbiomes:bamboo_blossom_forest, UNDERGROUND_WATER_CREATURE, minecraft:glow_squid, 40, 4, 6
353, none, mysticsbiomes:bamboo_blossom_forest, WATER_AMBIENT, aquaculture:smallmouth_bass, 10, 1, 3
354, none, mysticsbiomes:bamboo_blossom_forest, WATER_AMBIENT, aquaculture:minnow, 18, 1, 5
355, none, mysticsbiomes:bamboo_blossom_forest, WATER_AMBIENT, aquaculture:catfish, 10, 1, 1
356, none, mysticsbiomes:bamboo_blossom_forest, WATER_AMBIENT, aquaculture:muskellunge, 10, 1, 1
357, none, mysticsbiomes:bamboo_blossom_forest, WATER_AMBIENT, aquaculture:carp, 10, 1, 3
358, none, mysticsbiomes:bamboo_blossom_forest, WATER_AMBIENT, aquaculture:perch, 20, 1, 6
359, none, mysticsbiomes:bamboo_blossom_forest, WATER_AMBIENT, aquaculture:gar, 10, 1, 2
360, none, mysticsbiomes:bamboo_blossom_forest, WATER_AMBIENT, aquaculture:brown_trout, 10, 1, 3
361, none, mysticsbiomes:bamboo_blossom_forest, WATER_AMBIENT, aquaculture:bluegill, 20, 1, 6
362, forest, regions_unexplored:bamboo_forest, MONSTER, minecraft:spider, 80, 4, 4
363, forest, regions_unexplored:bamboo_forest, MONSTER, minecraft:zombie, 80, 4, 4
364, forest, regions_unexplored:bamboo_forest, MONSTER, minecraft:zombie_villager, 10, 1, 1
365, forest, regions_unexplored:bamboo_forest, MONSTER, minecraft:skeleton, 80, 4, 4
366, forest, regions_unexplored:bamboo_forest, MONSTER, minecraft:creeper, 80, 4, 4
367, forest, regions_unexplored:bamboo_forest, MONSTER, minecraft:slime, 80, 4, 4
368, forest, regions_unexplored:bamboo_forest, MONSTER, minecraft:enderman, 5, 1, 4
369, forest, regions_unexplored:bamboo_forest, MONSTER, minecraft:witch, 5, 1, 1
370, forest, regions_unexplored:bamboo_forest, MONSTER, eidolon:zombie_brute, 60, 1, 3
371, forest, regions_unexplored:bamboo_forest, MONSTER, eidolon:wraith, 60, 1, 3
372, forest, regions_unexplored:bamboo_forest, MONSTER, earthmobsmod:zombified_rabbit, 12, 3, 4
373, forest, regions_unexplored:bamboo_forest, MONSTER, earthmobsmod:skeleton_wolf, 10, 3, 4
374, forest, regions_unexplored:bamboo_forest, CREATURE, minecraft:sheep, 12, 4, 4
375, forest, regions_unexplored:bamboo_forest, CREATURE, minecraft:pig, 10, 4, 4
376, forest, regions_unexplored:bamboo_forest, CREATURE, minecraft:chicken, 10, 4, 4
377, forest, regions_unexplored:bamboo_forest, CREATURE, minecraft:cow, 10, 4, 4
378, forest, regions_unexplored:bamboo_forest, CREATURE, minecraft:panda, 80, 1, 2
379, forest, regions_unexplored:bamboo_forest, CREATURE, unusualprehistory:kentrosaurus, 10, 3, 4
380, forest, regions_unexplored:bamboo_forest, CREATURE, forbidden_arcanus:lost_soul, 35, 1, 3
381, forest, regions_unexplored:bamboo_forest, CREATURE, eidolon:slimy_slug, 10, 2, 5
382, forest, regions_unexplored:bamboo_forest, CREATURE, meadow:wooly_cow, 10, 2, 3
383, forest, regions_unexplored:bamboo_forest, CREATURE, eidolon:raven, 10, 2, 4
384, forest, regions_unexplored:bamboo_forest, CREATURE, minecraft:cow, 10, 2, 3
385, forest, regions_unexplored:bamboo_forest, CREATURE, mythicmounts:firebird, 10, 1, 1
386, forest, regions_unexplored:bamboo_forest, CREATURE, minecraft:pig, 30, 1, 1
387, forest, regions_unexplored:bamboo_forest, CREATURE, quark:stoneling, 10, 1, 1
388, forest, regions_unexplored:bamboo_forest, CREATURE, ydms_redpanda:redpanda, 30, 1, 2
389, forest, regions_unexplored:bamboo_forest, AMBIENT, minecraft:bat, 10, 8, 8
390, forest, regions_unexplored:bamboo_forest, AMBIENT, mythicmounts:geckotoalizard, 10, 1, 1
391, forest, regions_unexplored:bamboo_forest, AMBIENT, mythicmounts:dragon, 10, 1, 1
392, forest, regions_unexplored:bamboo_forest, UNDERGROUND_WATER_CREATURE, minecraft:glow_squid, 40, 4, 6
393, forest, regions_unexplored:bamboo_forest, UNDERGROUND_WATER_CREATURE, species:deepfish, 80, 4, 6
394, forest, regions_unexplored:bamboo_forest, WATER_AMBIENT, aquaculture:smallmouth_bass, 10, 1, 3
395, forest, regions_unexplored:bamboo_forest, WATER_AMBIENT, aquaculture:minnow, 18, 1, 5
396, forest, regions_unexplored:bamboo_forest, WATER_AMBIENT, aquaculture:catfish, 10, 1, 1
397, forest, regions_unexplored:bamboo_forest, WATER_AMBIENT, aquaculture:muskellunge, 10, 1, 1
398, forest, regions_unexplored:bamboo_forest, WATER_AMBIENT, aquaculture:carp, 10, 1, 3
399, forest, regions_unexplored:bamboo_forest, WATER_AMBIENT, aquaculture:perch, 20, 1, 6
400, forest, regions_unexplored:bamboo_forest, WATER_AMBIENT, aquaculture:gar, 10, 1, 2
401, forest, regions_unexplored:bamboo_forest, WATER_AMBIENT, aquaculture:brown_trout, 10, 1, 3
402, forest, regions_unexplored:bamboo_forest, WATER_AMBIENT, aquaculture:bluegill, 20, 1, 6
403, forest, regions_unexplored:bamboo_forest, rascals, friendsandfoes:rascal, 10, 1, 1
404, jungle, minecraft:bamboo_jungle, MONSTER, minecraft:spider, 80, 4, 4
405, jungle, minecraft:bamboo_jungle, MONSTER, minecraft:zombie, 80, 4, 4
406, jungle, minecraft:bamboo_jungle, MONSTER, minecraft:zombie_villager, 10, 1, 1
407, jungle, minecraft:bamboo_jungle, MONSTER, minecraft:skeleton, 80, 4, 4
408, jungle, minecraft:bamboo_jungle, MONSTER, minecraft:slime, 80, 4, 4
409, jungle, minecraft:bamboo_jungle, MONSTER, minecraft:enderman, 5, 1, 4
410, jungle, minecraft:bamboo_jungle, MONSTER, minecraft:witch, 5, 1, 1
411, jungle, minecraft:bamboo_jungle, MONSTER, minecraft:ocelot, 10, 1, 1
412, jungle, minecraft:bamboo_jungle, MONSTER, eidolon:zombie_brute, 60, 1, 3
413, jungle, minecraft:bamboo_jungle, MONSTER, creeperoverhaul:cave_creeper, 75, 2, 2
414, jungle, minecraft:bamboo_jungle, MONSTER, creeperoverhaul:bamboo_creeper, 75, 2, 2
415, jungle, minecraft:bamboo_jungle, MONSTER, eidolon:wraith, 60, 1, 3
416, jungle, minecraft:bamboo_jungle, MONSTER, creeperoverhaul:jungle_creeper, 75, 2, 2
417, jungle, minecraft:bamboo_jungle, MONSTER, earthmobsmod:zombified_rabbit, 12, 3, 4
418, jungle, minecraft:bamboo_jungle, CREATURE, minecraft:sheep, 12, 4, 4
419, jungle, minecraft:bamboo_jungle, CREATURE, minecraft:pig, 10, 4, 4
420, jungle, minecraft:bamboo_jungle, CREATURE, minecraft:chicken, 10, 4, 4
421, jungle, minecraft:bamboo_jungle, CREATURE, minecraft:cow, 10, 4, 4
422, jungle, minecraft:bamboo_jungle, CREATURE, minecraft:chicken, 10, 4, 4
423, jungle, minecraft:bamboo_jungle, CREATURE, minecraft:parrot, 40, 1, 2
424, jungle, minecraft:bamboo_jungle, CREATURE, minecraft:panda, 80, 1, 2
425, jungle, minecraft:bamboo_jungle, CREATURE, eidolon:slimy_slug, 10, 2, 3
426, jungle, minecraft:bamboo_jungle, CREATURE, unusualprehistory:kentrosaurus, 10, 3, 4
427, jungle, minecraft:bamboo_jungle, CREATURE, forbidden_arcanus:lost_soul, 35, 1, 3
428, jungle, minecraft:bamboo_jungle, CREATURE, mythicmounts:courierbird, 20, 2, 4
430, jungle, minecraft:bamboo_jungle, CREATURE, unusualprehistory:gigantopithicus, 10, 1, 2
431, jungle, minecraft:bamboo_jungle, CREATURE, aquaculture:arrau_turtle, 10, 1, 2
432, jungle, minecraft:bamboo_jungle, CREATURE, unusualprehistory:majunga, 10, 1, 1
433, jungle, minecraft:bamboo_jungle, CREATURE, mythicmounts:firebird, 10, 1, 1
434, jungle, minecraft:bamboo_jungle, CREATURE, species:limpet, 10, 1, 1
435, jungle, minecraft:bamboo_jungle, CREATURE, minecraft:pig, 30, 1, 1
436, jungle, minecraft:bamboo_jungle, CREATURE, quark:stoneling, 10, 1, 1
437, jungle, minecraft:bamboo_jungle, CREATURE, capybaramod:capybara, 30, 1, 3
438, jungle, minecraft:bamboo_jungle, CREATURE, ydms_redpanda:redpanda, 30, 1, 2
439, jungle, minecraft:bamboo_jungle, CREATURE, mythicmounts:courierbird, 20, 2, 4
440, jungle, minecraft:bamboo_jungle, AMBIENT, minecraft:bat, 10, 8, 8
441, jungle, minecraft:bamboo_jungle, AMBIENT, mythicmounts:geckotoalizard, 10, 1, 1
442, jungle, minecraft:bamboo_jungle, AMBIENT, mythicmounts:dragon, 10, 1, 1
443, jungle, minecraft:bamboo_jungle, UNDERGROUND_WATER_CREATURE, minecraft:glow_squid, 40, 4, 6
444, jungle, minecraft:bamboo_jungle, UNDERGROUND_WATER_CREATURE, species:deepfish, 80, 4, 6
445, jungle, minecraft:bamboo_jungle, WATER_AMBIENT, aquaculture:tambaqui, 10, 1, 2
446, jungle, minecraft:bamboo_jungle, WATER_AMBIENT, aquaculture:arapaima, 10, 1, 1
447, jungle, minecraft:bamboo_jungle, WATER_AMBIENT, aquaculture:piranha, 20, 1, 6
448, jungle, minecraft:bamboo_jungle, rascals, friendsandfoes:rascal, 10, 1, 1
449, savanna, regions_unexplored:baobab_savanna, MONSTER, minecraft:spider, 80, 4, 4
450, savanna, regions_unexplored:baobab_savanna, MONSTER, minecraft:zombie, 19, 4, 4
451, savanna, regions_unexplored:baobab_savanna, MONSTER, minecraft:zombie_villager, 10, 1, 1
452, savanna, regions_unexplored:baobab_savanna, MONSTER, minecraft:skeleton, 80, 4, 4
453, savanna, regions_unexplored:baobab_savanna, MONSTER, minecraft:slime, 80, 4, 4
454, savanna, regions_unexplored:baobab_savanna, MONSTER, minecraft:witch, 5, 1, 1
455, savanna, regions_unexplored:baobab_savanna, MONSTER, minecraft:husk, 80, 4, 4
456, savanna, regions_unexplored:baobab_savanna, MONSTER, eidolon:zombie_brute, 60, 1, 3
457, savanna, regions_unexplored:baobab_savanna, MONSTER, creeperoverhaul:cave_creeper, 75, 2, 2
458, savanna, regions_unexplored:baobab_savanna, MONSTER, eidolon:wraith, 60, 1, 3
459, savanna, regions_unexplored:baobab_savanna, MONSTER, earthmobsmod:zombified_rabbit, 12, 3, 4
460, savanna, regions_unexplored:baobab_savanna, MONSTER, endermanoverhaul:savanna_enderman, 10, 1, 4
461, savanna, regions_unexplored:baobab_savanna, MONSTER, creeperoverhaul:savannah_creeper, 75, 2, 2
462, savanna, regions_unexplored:baobab_savanna, CREATURE, minecraft:rabbit, 10, 2, 3
463, savanna, regions_unexplored:baobab_savanna, CREATURE, forbidden_arcanus:lost_soul, 35, 1, 3
464, savanna, regions_unexplored:baobab_savanna, CREATURE, unusualprehistory:anuro, 10, 2, 4
465, savanna, regions_unexplored:baobab_savanna, CREATURE, species:roombug, 10, 1, 3
466, savanna, regions_unexplored:baobab_savanna, CREATURE, minecraft:sheep, 10, 2, 3
467, savanna, regions_unexplored:baobab_savanna, CREATURE, unusualprehistory:majunga, 10, 1, 1
468, savanna, regions_unexplored:baobab_savanna, CREATURE, minecraft:cow, 10, 2, 3
469, savanna, regions_unexplored:baobab_savanna, CREATURE, mythicmounts:firebird, 10, 1, 1
470, savanna, regions_unexplored:baobab_savanna, CREATURE, minecraft:pig, 30, 1, 1
471, savanna, regions_unexplored:baobab_savanna, CREATURE, unusualprehistory:brachi, 10, 3, 4
472, savanna, regions_unexplored:baobab_savanna, CREATURE, quark:stoneling, 10, 1, 1
473, savanna, regions_unexplored:baobab_savanna, AMBIENT, minecraft:bat, 10, 8, 8
474, savanna, regions_unexplored:baobab_savanna, UNDERGROUND_WATER_CREATURE, minecraft:glow_squid, 40, 4, 6
475, savanna, regions_unexplored:baobab_savanna, UNDERGROUND_WATER_CREATURE, species:deepfish, 80, 4, 6
476, savanna, regions_unexplored:baobab_savanna, WATER_AMBIENT, aquaculture:capitaine, 10, 1, 1
477, savanna, regions_unexplored:baobab_savanna, WATER_AMBIENT, aquaculture:bayad, 10, 1, 2
478, savanna, regions_unexplored:baobab_savanna, WATER_AMBIENT, aquaculture:boulti, 10, 1, 3
479, savanna, regions_unexplored:baobab_savanna, WATER_AMBIENT, aquaculture:minnow, 18, 1, 5
480, savanna, regions_unexplored:baobab_savanna, WATER_AMBIENT, aquaculture:catfish, 10, 1, 1
481, savanna, regions_unexplored:baobab_savanna, WATER_AMBIENT, aquaculture:carp, 10, 1, 3
482, savanna, regions_unexplored:baobab_savanna, WATER_AMBIENT, aquaculture:synodontis, 20, 1, 6
483, savanna, regions_unexplored:baobab_savanna, WATER_AMBIENT, aquaculture:gar, 10, 1, 2
484, savanna, regions_unexplored:baobab_savanna, WATER_AMBIENT, aquaculture:bluegill, 20, 1, 6
485, savanna, regions_unexplored:baobab_savanna, rascals, friendsandfoes:rascal, 10, 1, 1
486, none, regions_unexplored:barley_fields, MONSTER, minecraft:spider, 80, 4, 4
487, none, regions_unexplored:barley_fields, MONSTER, minecraft:zombie, 80, 4, 4
488, none, regions_unexplored:barley_fields, MONSTER, minecraft:zombie_villager, 10, 1, 1
489, none, regions_unexplored:barley_fields, MONSTER, minecraft:skeleton, 80, 4, 4
490, none, regions_unexplored:barley_fields, MONSTER, minecraft:creeper, 80, 4, 4
491, none, regions_unexplored:barley_fields, MONSTER, minecraft:slime, 80, 4, 4
492, none, regions_unexplored:barley_fields, MONSTER, minecraft:enderman, 5, 1, 4
493, none, regions_unexplored:barley_fields, MONSTER, minecraft:witch, 5, 1, 1
494, none, regions_unexplored:barley_fields, MONSTER, eidolon:zombie_brute, 60, 1, 3
495, none, regions_unexplored:barley_fields, MONSTER, eidolon:wraith, 60, 1, 3
496, none, regions_unexplored:barley_fields, MONSTER, earthmobsmod:zombified_rabbit, 12, 3, 4
497, none, regions_unexplored:barley_fields, CREATURE, minecraft:sheep, 12, 4, 4
498, none, regions_unexplored:barley_fields, CREATURE, minecraft:pig, 10, 4, 4
499, none, regions_unexplored:barley_fields, CREATURE, minecraft:chicken, 10, 4, 4
500, none, regions_unexplored:barley_fields, CREATURE, minecraft:cow, 10, 4, 4
501, none, regions_unexplored:barley_fields, CREATURE, minecraft:horse, 10, 2, 6
502, none, regions_unexplored:barley_fields, CREATURE, minecraft:donkey, 10, 1, 3
503, none, regions_unexplored:barley_fields, CREATURE, forbidden_arcanus:lost_soul, 35, 1, 3
504, none, regions_unexplored:barley_fields, CREATURE, mythicmounts:firebird, 10, 1, 1
505, none, regions_unexplored:barley_fields, CREATURE, earthmobsmod:fancy_chicken, 10, 3, 6
506, none, regions_unexplored:barley_fields, CREATURE, earthmobsmod:duck, 10, 3, 6
507, none, regions_unexplored:barley_fields, CREATURE, earthmobsmod:albino_cow, 10, 3, 6
508, none, regions_unexplored:barley_fields, CREATURE, earthmobsmod:cream_cow, 10, 3, 6
509, none, regions_unexplored:barley_fields, CREATURE, earthmobsmod:teacup_pig, 10, 3, 6
510, none, regions_unexplored:barley_fields, CREATURE, minecraft:pig, 30, 1, 1
511, none, regions_unexplored:barley_fields, CREATURE, unusualprehistory:mammoth, 10, 3, 4
512, none, regions_unexplored:barley_fields, AMBIENT, minecraft:bat, 10, 8, 8
513, none, regions_unexplored:barley_fields, UNDERGROUND_WATER_CREATURE, minecraft:glow_squid, 40, 4, 6
514, none, regions_unexplored:barley_fields, UNDERGROUND_WATER_CREATURE, species:deepfish, 80, 4, 6
515, none, regions_unexplored:barley_fields, WATER_AMBIENT, aquaculture:smallmouth_bass, 10, 1, 3
516, none, regions_unexplored:barley_fields, WATER_AMBIENT, aquaculture:minnow, 18, 1, 5
517, none, regions_unexplored:barley_fields, WATER_AMBIENT, aquaculture:catfish, 10, 1, 1
518, none, regions_unexplored:barley_fields, WATER_AMBIENT, aquaculture:muskellunge, 10, 1, 1
519, none, regions_unexplored:barley_fields, WATER_AMBIENT, aquaculture:carp, 10, 1, 3
520, none, regions_unexplored:barley_fields, WATER_AMBIENT, aquaculture:perch, 20, 1, 6
521, none, regions_unexplored:barley_fields, WATER_AMBIENT, aquaculture:gar, 10, 1, 2
522, none, regions_unexplored:barley_fields, WATER_AMBIENT, aquaculture:brown_trout, 10, 1, 3
